INX,LP.LPI.INFR.XQ
INX,LP.LPI.CUST.XQ
INX,LP.IMP.DURS.MD
INX,LP.EXP.DURS.MD
INX,IC.IMP.TMDC
INX,IC.IMP.TMBC
INX,IC.IMP.DURS
INX,IC.IMP.DOCS
INX,IC.IMP.CSDC.CD
INX,IC.IMP.CSBC.CD
INX,IC.IMP.COST.CD
INX,IC.EXP.TMDC
INX,IC.EXP.TMBC
INX,IC.EXP.DURS
INX,IC.EXP.DOCS
INX,IC.EXP.CSDC.CD
INX,IC.EXP.CSBC.CD
INX,IC.EXP.COST.CD
INX,IC.CUS.DURS.EX
INX,GC.TAX.IMPT.ZS
INX,GC.TAX.EXPT.ZS
INX,EG.IMP.CONS.ZS
INX,BX.GSR.TRVL.ZS
INX,BX.GSR.TRAN.ZS
INX,BX.GSR.TOTL.CD
INX,BX.GSR.NFSV.CD
INX,BX.GSR.MRCH.CD
INX,BX.GSR.INSF.ZS
INX,BX.GSR.GNFS.CD
INX,BX.GSR.CMCP.ZS
INX,BX.GSR.CCIS.ZS
INX,BX.GSR.CCIS.CD
INX,BN.GSR.MRCH.CD
INX,BN.GSR.GNFS.CD
INX,BM.GSR.TRVL.ZS
INX,BM.GSR.TRAN.ZS
INX,BM.GSR.TOTL.CD
INX,BM.GSR.NFSV.CD
INX,BM.GSR.MRCH.CD
INX,BM.GSR.INSF.ZS
INX,BM.GSR.GNFS.CD
INX,BM.GSR.CMCP.ZS
INX,BG.GSR.NFSV.GD.ZS
