IMN,LP.LPI.ITRN.XQ
IMN,LP.LPI.INFR.XQ
IMN,LP.LPI.CUST.XQ
IMN,LP.IMP.DURS.MD
IMN,LP.EXP.DURS.MD
IMN,IC.IMP.TMDC
IMN,IC.IMP.TMBC
IMN,IC.IMP.DURS
IMN,IC.IMP.DOCS
IMN,IC.IMP.CSDC.CD
IMN,IC.IMP.CSBC.CD
IMN,IC.IMP.COST.CD
IMN,IC.EXP.TMDC
IMN,IC.EXP.TMBC
IMN,IC.EXP.DURS
IMN,IC.EXP.DOCS
IMN,IC.EXP.CSDC.CD
IMN,IC.EXP.CSBC.CD
IMN,IC.EXP.COST.CD
IMN,IC.CUS.DURS.EX
IMN,GC.TAX.IMPT.ZS
IMN,GC.TAX.EXPT.ZS
IMN,EG.IMP.CONS.ZS
IMN,BX.GSR.TRVL.ZS
IMN,BX.GSR.TRAN.ZS
IMN,BX.GSR.TOTL.CD
IMN,BX.GSR.NFSV.CD
IMN,BX.GSR.MRCH.CD
IMN,BX.GSR.INSF.ZS
IMN,BX.GSR.GNFS.CD
IMN,BX.GSR.CMCP.ZS
IMN,BX.GSR.CCIS.ZS
IMN,BX.GSR.CCIS.CD
IMN,BN.GSR.MRCH.CD
IMN,BN.GSR.GNFS.CD
IMN,BM.GSR.TRVL.ZS
IMN,BM.GSR.TRAN.ZS
IMN,BM.GSR.TOTL.CD
IMN,BM.GSR.NFSV.CD
IMN,BM.GSR.MRCH.CD
IMN,BM.GSR.INSF.ZS
IMN,BM.GSR.GNFS.CD
IMN,BM.GSR.CMCP.ZS
IMN,BG.GSR.NFSV.GD.ZS
